frame,objeto,confianza,id,matricula
216,car,0.11,113,
217,car,0.85,1,
217,car,0.56,48,
217,car,0.31,100,
217,car,0.18,108,
217,car,0.10,113,
218,car,0.83,1,
218,car,0.59,48,
218,car,0.33,100,
218,car,0.19,108,
219,car,0.84,1,
219,car,0.57,48,
219,car,0.33,100,
219,car,0.28,108,
220,car,0.84,1,
220,car,0.54,48,
220,car,0.30,100,
220,car,0.27,108,
221,car,0.82,1,
221,car,0.54,48,
221,car,0.29,100,
221,car,0.21,108,
222,car,0.82,1,
222,car,0.54,48,
222,car,0.26,108,
223,car,0.84,1,
223,car,0.53,48,
223,car,0.30,108,
223,car,0.29,100,
224,car,0.82,1,
224,car,0.52,48,
224,car,0.30,108,
224,car,0.30,100,
225,car,0.84,1,
225,car,0.51,48,
225,car,0.33,108,
225,car,0.29,100,
226,car,0.84,1,
226,car,0.53,48,
226,car,0.35,108,
226,car,0.30,100,
227,car,0.85,1,
227,car,0.51,48,
227,car,0.26,108,
227,car,0.30,100,
228,car,0.84,1,
228,car,0.45,48,
228,car,0.24,108,
228,car,0.23,100,
228,car,0.27,113,
229,car,0.84,1,
229,car,0.37,48,
229,car,0.21,108,
229,car,0.16,100,
229,car,0.24,113,
230,car,0.84,1,
230,car,0.32,48,
230,car,0.24,108,
230,car,0.12,100,
230,car,0.27,113,
231,car,0.84,1,
231,car,0.37,48,
231,car,0.26,108,
231,car,0.20,100,
231,car,0.27,113,
232,car,0.84,1,
232,car,0.43,48,
232,car,0.21,108,
232,car,0.22,100,
232,car,0.24,113,
233,car,0.84,1,
233,car,0.41,48,
233,car,0.23,108,
233,car,0.19,100,
233,car,0.26,113,
234,car,0.84,1,
234,car,0.39,48,
234,car,0.23,108,
234,car,0.16,100,
234,car,0.26,113,
235,car,0.84,1,
235,car,0.45,48,
235,car,0.24,108,
235,car,0.20,100,
235,car,0.25,113,
236,car,0.85,1,
236,car,0.47,48,
236,car,0.27,108,
236,car,0.21,100,
236,car,0.26,113,
236,car,0.31,120,
237,car,0.84,1,
237,car,0.42,48,
237,car,0.25,108,
237,car,0.18,100,
237,car,0.27,113,
237,car,0.28,120,
238,car,0.84,1,
238,car,0.42,48,
238,car,0.26,108,
238,car,0.18,100,
238,car,0.28,113,
238,car,0.28,120,
239,car,0.84,1,
239,car,0.36,48,
239,car,0.25,108,
239,car,0.12,100,
239,car,0.26,113,
239,car,0.28,120,
240,car,0.83,1,
240,car,0.39,48,
240,car,0.20,108,
240,car,0.21,100,
240,car,0.25,113,
240,car,0.27,120,
241,car,0.85,1,
241,car,0.33,48,
241,car,0.16,108,
241,car,0.17,100,
241,car,0.24,113,
241,car,0.23,120,
242,car,0.85,1,
242,car,0.31,48,
242,car,0.17,108,
242,car,0.17,100,
242,car,0.24,113,
242,car,0.20,120,
243,car,0.85,1,
243,car,0.24,48,
243,car,0.18,108,
243,car,0.13,100,
243,car,0.22,113,
243,car,0.22,120,
244,car,0.84,1,
244,car,0.29,48,
244,car,0.15,108,
244,car,0.16,100,
244,car,0.23,113,
244,car,0.21,120,
245,car,0.85,1,
245,car,0.29,48,
245,car,0.19,108,
245,car,0.16,100,
245,car,0.22,113,
245,car,0.21,120,
246,car,0.84,1,
246,car,0.32,48,
246,car,0.19,108,
246,car,0.17,100,
246,car,0.22,113,
246,car,0.17,120,
247,car,0.84,1,
247,car,0.32,48,
247,car,0.19,108,
247,car,0.19,100,
247,car,0.21,113,
247,car,0.18,120,
248,car,0.84,1,
248,car,0.32,48,
248,car,0.21,108,
248,car,0.18,100,
248,car,0.22,113,
248,car,0.17,120,
249,car,0.84,1,
249,car,0.28,48,
249,car,0.22,108,
249,car,0.14,100,
249,car,0.21,113,
249,car,0.17,120,
250,car,0.83,1,
250,car,0.34,48,
250,car,0.20,108,
250,car,0.20,100,
250,car,0.17,113,
250,car,0.14,120,
251,car,0.83,1,
251,car,0.36,48,
251,car,0.22,108,
251,car,0.20,100,
251,car,0.17,113,
251,car,0.14,120,
252,car,0.84,1,
252,car,0.38,48,
252,car,0.23,108,
252,car,0.23,100,
252,car,0.22,113,
252,car,0.15,120,
253,car,0.85,1,
253,car,0.40,48,
253,car,0.25,108,
253,car,0.23,100,
253,car,0.24,113,
253,car,0.13,120,
254,car,0.85,1,
254,car,0.36,48,
254,car,0.31,108,
254,car,0.19,100,
254,car,0.25,113,
254,car,0.16,120,
255,car,0.85,1,
255,car,0.39,48,
255,car,0.30,108,
255,car,0.18,100,
255,car,0.22,113,
255,car,0.15,120,
256,car,0.85,1,
256,car,0.38,48,
256,car,0.29,108,
256,car,0.19,100,
256,car,0.25,113,
256,car,0.16,120,
257,car,0.84,1,
257,car,0.31,48,
257,car,0.27,108,
257,car,0.16,100,
257,car,0.25,113,
257,car,0.15,120,
258,car,0.85,1,
258,car,0.28,48,
258,car,0.26,108,
258,car,0.14,100,
258,car,0.26,113,
258,car,0.17,120,
259,car,0.85,1,
259,car,0.31,48,
259,car,0.25,108,
259,car,0.16,100,
259,car,0.29,113,
259,car,0.17,120,
260,car,0.85,1,
260,car,0.35,48,
260,car,0.24,108,
260,car,0.14,100,
260,car,0.27,113,
260,car,0.19,120,
261,car,0.85,1,
261,car,0.36,48,
261,car,0.26,108,
261,car,0.18,100,
261,car,0.30,113,
261,car,0.19,120,
262,car,0.85,1,
262,car,0.37,48,
262,car,0.22,108,
262,car,0.24,100,
262,car,0.29,113,
262,car,0.19,120,
263,car,0.85,1,
263,car,0.39,48,
263,car,0.22,108,
263,car,0.26,100,
263,car,0.29,113,
263,car,0.19,120,
264,car,0.84,1,
264,car,0.39,48,
264,car,0.20,108,
264,car,0.25,100,
264,car,0.27,113,
264,car,0.19,120,
265,car,0.83,1,
265,car,0.40,48,
265,car,0.22,108,
265,car,0.21,100,
265,car,0.29,113,
265,car,0.16,120,
266,car,0.83,1,
266,car,0.42,48,
266,car,0.20,108,
266,car,0.21,100,
266,car,0.29,113,
266,car,0.18,120,
267,car,0.83,1,
267,car,0.41,48,
267,car,0.19,108,
267,car,0.15,100,
267,car,0.30,113,
267,car,0.19,120,
268,car,0.83,1,
268,car,0.43,48,
268,car,0.22,108,
268,car,0.18,100,
268,car,0.28,113,
268,car,0.15,120,
269,car,0.84,1,
269,car,0.41,48,
269,car,0.22,108,
269,car,0.16,100,
269,car,0.26,113,
269,car,0.15,120,
270,car,0.83,1,
270,car,0.39,48,
270,car,0.21,108,
270,car,0.13,100,
270,car,0.26,113,
270,car,0.21,120,
271,car,0.82,1,
271,car,0.43,48,
271,car,0.21,108,
271,car,0.13,100,
271,car,0.24,113,
271,car,0.17,120,
272,car,0.83,1,
272,car,0.43,48,
272,car,0.22,108,
272,car,0.11,100,
272,car,0.19,113,
272,car,0.19,120,
273,car,0.82,1,
273,car,0.39,48,
273,car,0.23,108,
273,car,0.14,100,
273,car,0.17,113,
273,car,0.22,120,
274,car,0.82,1,
274,car,0.34,48,
274,car,0.27,108,
274,car,0.12,100,
274,car,0.24,113,
274,car,0.25,120,
275,car,0.81,1,
275,car,0.43,48,
275,car,0.30,108,
275,car,0.16,100,
275,car,0.24,113,
275,car,0.21,120,
276,car,0.81,1,
276,car,0.43,48,
276,car,0.26,108,
276,car,0.16,100,
276,car,0.21,113,
276,car,0.17,120,
277,car,0.82,1,
277,car,0.32,48,
277,car,0.26,108,
277,car,0.11,100,
277,car,0.21,113,
277,car,0.21,120,
278,car,0.82,1,
278,car,0.44,48,
278,car,0.25,108,
278,car,0.14,100,
278,car,0.19,113,
278,car,0.19,120,
279,car,0.81,1,
279,car,0.40,48,
279,car,0.30,108,
279,car,0.14,100,
279,car,0.25,113,
279,car,0.17,120,
280,car,0.82,1,
280,car,0.42,48,
280,car,0.31,108,
280,car,0.16,100,
280,car,0.27,113,
280,car,0.18,120,
281,car,0.82,1,
281,car,0.40,48,
281,car,0.30,108,
281,car,0.16,100,
281,car,0.25,113,
281,car,0.17,120,
282,car,0.81,1,
282,car,0.43,48,
282,car,0.32,108,
282,car,0.18,100,
282,car,0.23,113,
282,car,0.15,120,
283,car,0.81,1,
283,car,0.39,48,
283,car,0.35,108,
283,car,0.14,100,
283,car,0.24,113,
283,car,0.16,120,
284,car,0.81,1,
284,car,0.34,48,
284,car,0.36,108,
284,car,0.14,100,
284,car,0.27,113,
284,car,0.15,120,
285,car,0.80,1,
285,car,0.32,48,
285,car,0.33,108,
285,car,0.13,100,
285,car,0.24,113,
285,car,0.15,120,
286,car,0.81,1,
286,car,0.33,48,
286,car,0.29,108,
286,car,0.13,100,
286,car,0.22,113,
286,car,0.15,120,
287,car,0.79,1,
287,car,0.32,48,
287,car,0.29,108,
287,car,0.13,100,
287,car,0.23,113,
287,car,0.15,120,
288,car,0.80,1,
288,car,0.34,48,
288,car,0.38,108,
288,car,0.14,100,
288,car,0.30,113,
288,car,0.14,120,
289,car,0.79,1,
289,car,0.33,48,
289,car,0.34,108,
289,car,0.13,100,
289,car,0.24,113,
289,car,0.16,120,
290,car,0.80,1,
290,car,0.31,48,
290,car,0.35,108,
290,car,0.13,100,
290,car,0.25,113,
290,car,0.14,120,
291,car,0.81,1,
291,car,0.29,48,
291,car,0.34,108,
291,car,0.12,100,
291,car,0.24,113,
291,car,0.14,120,
292,car,0.79,1,
292,car,0.29,48,
292,car,0.37,108,
292,car,0.10,100,
292,car,0.26,113,
292,car,0.13,120,
293,car,0.80,1,
293,car,0.30,48,
293,car,0.34,108,
293,car,0.11,100,
293,car,0.25,113,
293,car,0.15,120,
294,car,0.80,1,
294,car,0.30,48,
294,car,0.38,108,
294,car,0.10,100,
294,car,0.30,113,
294,car,0.16,120,
295,car,0.79,1,
295,car,0.29,48,
295,car,0.34,108,
295,car,0.10,100,
295,car,0.26,113,
295,car,0.16,120,
296,car,0.78,1,
296,car,0.32,48,
296,car,0.32,108,
296,car,0.12,100,
296,car,0.24,113,
296,car,0.15,120,
297,car,0.80,1,
297,car,0.37,48,
297,car,0.37,108,
297,car,0.12,100,
297,car,0.30,113,
297,car,0.16,120,
298,car,0.80,1,
298,car,0.38,48,
298,car,0.36,108,
298,car,0.12,100,
298,car,0.29,113,
298,car,0.15,120,
299,car,0.79,1,
299,car,0.35,48,
299,car,0.37,108,
299,car,0.13,100,
299,car,0.30,113,
299,car,0.16,120,
300,car,0.80,1,
300,car,0.35,48,
300,car,0.38,108,
300,car,0.12,100,
300,car,0.33,113,
300,car,0.15,120,
301,car,0.82,1,
301,car,0.35,48,
301,car,0.29,108,
301,car,0.12,100,
301,car,0.23,113,
301,car,0.15,120,
302,car,0.81,1,
302,car,0.36,48,
302,car,0.35,108,
302,car,0.14,100,
302,car,0.28,113,
302,car,0.16,120,
303,car,0.81,1,
303,car,0.38,48,
303,car,0.36,108,
303,car,0.10,100,
303,car,0.33,113,
303,car,0.15,120,
304,car,0.81,1,
304,car,0.36,48,
304,car,0.33,108,
304,car,0.31,113,
304,car,0.16,120,
305,car,0.81,1,
305,car,0.37,48,
305,car,0.36,108,
305,car,0.30,113,
305,car,0.18,120,
306,car,0.81,1,
306,car,0.37,48,
306,car,0.32,108,
306,car,0.29,113,
306,car,0.16,120,
307,car,0.81,1,
307,car,0.41,48,
307,car,0.37,108,
307,car,0.33,113,
307,car,0.15,120,
308,car,0.80,1,
308,car,0.33,48,
308,car,0.36,108,
308,car,0.31,113,
308,car,0.17,120,
309,car,0.82,1,
309,car,0.32,48,
309,car,0.37,108,
309,car,0.32,113,
309,car,0.16,120,
310,car,0.83,1,
310,car,0.36,48,
310,car,0.37,108,
310,car,0.31,113,
310,car,0.18,120,
311,car,0.83,1,
311,car,0.34,48,
311,car,0.34,108,
311,car,0.30,113,
311,car,0.18,120,
312,car,0.83,1,
312,car,0.35,48,
312,car,0.38,108,
312,car,0.34,113,
312,car,0.18,120,
313,car,0.82,1,
313,car,0.33,48,
313,car,0.42,108,
313,car,0.41,113,
